latitude,longitude,landslide,elevation,slope,annual_rainfall,soil_clay,soil_sand,soil_ph,aspect,event_date,rainfall_24h,rainfall_3day,rainfall_7day
25.38408191,91.80099094,1,1389.0,5.070662281592043,3209.24,27.3,27.6,5.0,335.95048666269224,2004-10-09,2.3,255.50000000000003,381.4
25.38408191,91.80099094,1,1389.0,5.070662281592043,3209.24,27.3,27.6,5.0,335.95048666269224,2004-10-09,2.3,255.50000000000003,381.4
26.1966,91.802,1,107.0,2.4109455152061976,2544.68,18.6,36.4,5.4,337.9766721022055,2016-07-20,19.0,48.3,153.0
26.10973183,91.80317334,1,65.0,0.1684603124582973,2406.96,0.0,0.0,5.4,276.6883965522819,2017-07-06,,,
26.1963,91.8074,1,196.0,1.5577702495728476,2544.68,19.5,35.3,5.3,359.234091353803,2016-07-14,10.0,34.4,134.6
26.191688,91.810079,1,106.0,2.2589771098269984,2544.68,0.0,0.0,5.3,331.0915945477668,2016-12-15,0.0,0.0,0.0
26.10993404,91.81498746,1,69.0,0.996440640261162,2406.96,24.2,34.2,5.4,221.07243427154967,2016-07-07,16.8,65.1,248.00000000000003
26.159,91.8178,1,68.0,0.3799694134788695,2544.68,22.0,33.2,5.5,344.15473448039194,2014-09-22,55.8,142.1,178.3
24.19467451,91.82931979,1,32.0,0.2161303562113946,1878.84,20.7,34.5,5.4,211.28206071617305,2017-06-03,7.5,32.4,144.6
26.1324,91.8342,1,71.0,0.9916633999301084,2215.66,0.0,0.0,5.4,247.2465244454144,2014-09-22,55.8,142.1,178.3
26.1309,91.8383,1,96.0,1.2501578234365909,2215.66,0.0,0.0,5.3,245.85770959951844,2013-10-06,24.5,47.5,65.6
25.5576,91.8506,1,1669.0,2.001112774913888,1638.8399999999997,27.7,33.4,5.1,167.02623503215068,2007-08-26,10.0,23.6,55.2
26.1061808,91.85158907,1,200.0,0.8563420762431189,2215.66,19.9,36.6,5.3,189.9299154437284,2017-07-03,,,
26.16066111,91.85294885,1,102.0,0.6739803131429226,2374.8,21.0,32.7,5.3,325.96109276021457,2017-04-05,,,
27.56050601,91.85453807,1,2368.0,7.5816001499899155,1775.2,34.2,29.4,5.6,2.194733804625628,2016-04-21,27.6,54.400000000000006,76.69999999999999
27.5798729,91.85672387,1,2758.0,6.827146143130283,1874.1,22.5,28.1,5.6,7.8698295302841075,2010-11-22,0.0,8.5,19.800000000000004
27.5799,91.8569,1,2758.0,6.827306576394733,1874.1,26.1,28.2,5.7,7.872394449357387,2016-04-22,29.2,78.9,105.9
25.9703,91.8584,1,299.0,1.1766321517959764,2524.94,22.7,38.7,5.2,188.31504849884536,2015-09-06,7.7,53.6,463.9
25.9702,91.8587,1,299.0,1.1769130941160697,2524.94,22.7,38.7,5.2,188.35511168588576,2014-10-05,0.0,0.6,2.3000000000000003
26.10012913,91.85891832,1,214.0,0.6747281404409269,2215.66,21.0,35.0,5.3,190.81683766385729,2004-10-08,48.5,153.4,178.2
23.82994813,91.85896802,1,137.0,0.1863049346456365,1681.72,17.8,34.2,5.3,143.12963193822452,2017-06-03,4.6,19.8,133.7
26.10430759,91.86227824,1,131.0,1.497400209971902,2215.66,18.4,35.7,5.4,160.64920615524693,2017-07-03,,,
26.09935502,91.86381555,1,138.0,1.8723120541720435,2215.66,19.6,35.6,5.4,158.52345902909303,2008-10-05,2.4,32.4,74.9
27.5748,91.8644,1,2695.0,6.880738063642505,1775.2,28.2,24.0,5.8,8.024999285971035,2016-07-28,8.4,42.0,219.4
25.5772,91.8666,1,1469.0,2.4297854835464885,1638.8399999999997,27.7,32.5,5.2,164.0247236800667,2014-09-23,125.6,276.1,365.2000000000001
26.05016048,91.86908128,1,66.0,0.9299831728206694,2239.94,0.0,0.0,5.4,29.53615062383051,2012-07-26,11.9,78.60000000000001,223.0
26.048,91.8695,1,85.0,1.1329540126680275,2239.94,0.0,0.0,5.4,24.23746637738685,2015-09-05,3.5,100.2,465.3
25.82601444,91.87113067,1,633.0,1.205966186249892,1743.08,22.3,42.6,5.0,206.4226593991848,2017-07-09,,,
26.1062,91.8717,1,247.0,2.710630522757401,2215.66,20.2,36.1,5.2,147.8949968159274,2015-07-25,1.3,94.0,302.6
26.20450454,91.87202793,1,118.0,0.3318309837711811,2374.8,19.9,35.1,5.2,165.70345300180816,2017-07-03,,,
26.10035658,91.87351723,1,90.0,1.2068310713212984,2215.66,20.3,35.5,5.5,182.01276225149604,2017-07-03,,,
26.09748244,91.8744337,1,188.0,1.3313851042128593,2215.66,19.7,33.5,5.4,160.54969369025673,2016-07-19,34.5,108.6,208.7
25.82860033,91.876717,1,592.0,1.2049539710563688,1743.08,22.5,43.6,5.0,205.2011791466772,2017-07-06,,,
27.583849,91.876945,1,2746.0,6.826635317895817,1874.1,24.3,25.9,5.8,8.09054414698096,2017-07-11,,,
26.20023757,91.87974492,1,255.0,0.5472170357256005,2374.8,25.7,34.9,5.3,50.2038978065392,2017-07-03,,,
25.38,91.88,1,1283.0,4.57765861357999,3188.7,20.0,35.8,5.0,6.342357249837676,2007-07-26,72.1,203.5,342.70000000000005
26.1028,91.8806,1,151.0,1.215326107049222,2215.66,19.3,34.1,5.5,167.9745528699051,2015-08-22,28.2,134.89999999999998,290.2
25.907233,91.881892,1,577.0,1.3264738523067932,2158.94,22.6,42.6,5.1,168.0589567292884,2017-05-26,,,
25.5728,91.885,1,1496.0,2.4522240420806063,1638.8399999999997,0.0,0.0,5.2,165.14981046162077,2010-06-28,68.2,179.4,320.0
25.87518013,91.88741291,1,601.0,1.108458698649489,2158.94,22.9,40.9,5.1,201.3933394858555,2014-10-06,1.4,1.4,5.6
25.583,91.893,1,1451.0,2.463277664056858,1687.62,0.0,0.0,5.2,165.3768900607903,2015-09-23,50.4,157.3,217.7
23.86469956,91.8949662,1,121.0,0.1842096996380605,1682.5400000000002,19.2,32.3,5.3,143.04084639455817,2017-06-03,3.4,19.1,132.2
25.56728469,91.90642696,1,1530.0,2.5738469362443945,1687.62,0.0,0.0,5.2,161.41956959737638,2019-07-09,9.2,47.3,140.89999999999998
23.82103403,91.91028235,1,161.0,0.1923101259496956,1681.72,19.3,32.3,5.3,128.5720638552283,2012-12-10,0.0,0.0,0.0
27.65571323,91.9183042,1,3564.0,10.338845427452927,1551.88,16.1,49.4,5.6,7.999509707307254,2007-08-08,8.8,15.3,35.3
27.65571323,91.9183042,1,3564.0,10.338845427452927,1551.88,16.1,49.4,5.6,7.999509707307254,2007-08-08,8.8,15.3,35.3
26.22247247,91.92053028,1,70.0,0.3664093759791199,2670.5,18.9,29.7,5.2,111.11793429856846,2017-07-03,,,
25.67836832,91.9234343,1,992.0,2.148450435505993,2832.62,22.4,42.6,5.3,152.79940901698603,2017-06-17,56.6,97.7,246.2
26.22817592,91.92448438,1,49.0,0.23640693519567,2670.5,0.0,0.0,5.2,96.8251191527487,2017-07-03,,,
26.13140438,91.93086808,1,125.0,0.0,2126.84,20.1,34.6,5.3,0.0,2004-07-15,30.9,60.4,243.8
26.13140438,91.93086808,1,125.0,0.0,2126.84,20.1,34.6,5.3,0.0,2004-07-15,30.9,60.4,243.8
26.13140438,91.93086808,1,125.0,0.0,2126.84,20.1,34.6,5.3,0.0,2004-07-15,30.9,60.4,243.8
26.13140438,91.93086808,1,125.0,0.0,2126.84,20.1,34.6,5.3,0.0,2004-07-15,30.9,60.4,243.8
26.13140438,91.93086808,1,125.0,0.0,2126.84,20.1,34.6,5.3,0.0,2004-07-15,30.9,60.4,243.8
26.13140438,91.93086808,1,125.0,0.0,2126.84,20.1,34.6,5.3,0.0,2004-07-15,30.9,60.4,243.8
26.13140438,91.93086808,1,125.0,0.0,2126.84,20.1,34.6,5.3,0.0,2004-07-15,30.9,60.4,243.8
26.13140438,91.93086808,1,125.0,0.0,2126.84,20.1,34.6,5.3,0.0,2004-07-15,30.9,60.4,243.8
26.13140438,91.93086808,1,125.0,0.0,2126.84,20.1,34.6,5.3,0.0,2004-07-15,30.9,60.4,243.8
26.13140438,91.93086808,1,125.0,0.0,2126.84,20.1,34.6,5.3,0.0,2004-07-15,30.9,60.4,243.8
26.13140438,91.93086808,1,125.0,0.0,2126.84,20.1,34.6,5.3,0.0,2004-07-15,30.9,60.4,243.8
26.13140438,91.93086808,1,125.0,0.0,2126.84,20.1,34.6,5.3,0.0,2004-07-15,30.9,60.4,243.8
25.51826286,91.9630294,1,1611.0,2.602412257751217,2279.96,24.7,30.5,5.3,159.2038765649154,2017-02-15,0.0,0.1,2.0
25.51301397,91.97074884,1,1622.0,2.627917503392232,2279.96,24.6,35.3,5.4,159.4268619047192,2017-02-15,0.0,0.1,2.0
27.5754,91.9754,1,2379.0,6.12125040079697,2139.4,20.6,32.0,5.4,2.99329033039902,2016-08-05,6.8,10.7,49.2
25.53663703,91.98082795,1,1625.0,2.459287368457926,1687.62,29.1,29.7,5.4,155.1335392130685,2019-07-09,9.2,47.3,140.89999999999998
25.58822736,92.02269564,1,1246.0,2.506351779186643,1627.9999999999998,25.2,36.7,5.3,160.2308416070956,2019-07-09,7.7,35.8,125.20000000000002
25.5498,92.0757,1,1245.0,2.2873426684368234,1627.9999999999998,22.7,36.9,5.2,155.21793350723703,2012-06-13,12.2,32.599999999999994,83.8
25.26040781,92.20130562,1,629.0,1.9409239845592376,4290.320000000001,21.9,45.0,5.5,353.8546631407804,2009-10-08,52.5,67.9,117.0
25.463,92.2121,1,1372.0,0.9511173771896227,1657.94,25.5,37.1,5.4,346.45719302713485,2015-06-13,40.2,310.59999999999997,420.5
24.42795641,92.23424031,1,33.0,0.0223105446790534,2164.9,22.9,40.6,5.2,164.93893149770622,2006-06-13,13.6,106.9,177.6
23.64717494,92.27524919,1,92.0,0.2920869368331583,1713.28,22.0,32.2,5.2,71.37859339056274,2023-08-16,,,
27.44,92.2833,1,2580.0,3.16327363587128,7059.18,23.2,25.4,5.2,35.75939952125572,2011-08-12,5.0,13.7,62.7
25.3612,92.2845,1,1227.0,1.925623560109257,3473.0800000000004,23.1,36.5,5.5,333.0581904542086,2010-04-21,18.3,139.5,225.6
25.3433,92.2897,1,1204.0,1.850192933005473,3241.0999999999995,21.0,34.9,5.5,336.72270926982264,2010-05-11,37.2,152.0,166.0
24.59448017,92.29672017,1,20.0,0.0714588930351564,2517.92,22.2,45.7,5.2,152.54655873145975,2016-05-18,47.4,93.8,165.9
24.74751503,92.34889194,1,14.0,0.0651892973960883,2887.46,21.9,46.3,5.3,172.5172692148294,2017-06-02,36.2,125.1,222.8
27.4,92.35,1,2628.0,3.5111337303291066,7059.18,28.6,22.9,5.1,48.64212645186251,2008-10-29,0.2,88.4,101.30000000000001
25.0951,92.3567,1,246.0,0.9358793018736826,3833.52,25.1,45.5,4.9,11.710221832490731,2012-06-13,12.8,46.6,147.4
24.8669,92.3576,1,18.0,0.2817060199223997,3266.76,0.0,0.0,5.3,14.112844039207175,2014-05-09,53.9,160.1,224.1
25.0728,92.3636,1,120.0,0.9225706250012632,3694.06,23.5,46.5,5.2,13.030351629513348,2015-08-19,66.6,180.4,312.70000000000005
24.58041329,92.37948378,1,45.0,0.0461823762034352,2337.2200000000003,21.5,43.7,5.2,223.5478170461072,2011-05-04,52.4,79.4,110.5
24.58041329,92.37948378,1,45.0,0.0461823762034352,2337.2200000000003,21.5,43.7,5.2,223.5478170461072,2011-05-04,52.4,79.4,110.5
25.36854569,92.37962345,1,1162.0,1.3735978828915298,3241.0999999999995,19.4,37.3,5.4,2.584415918348782,2015-06-13,32.3,202.60000000000002,300.2
25.1416,92.3807,1,172.0,2.0961456900355744,3833.52,26.0,41.8,4.9,338.4569701206396,2015-08-19,51.9,144.6,229.8
24.6005,92.3814,1,70.0,0.0774047304626578,2337.2200000000003,22.7,45.4,5.0,208.8246424110733,2010-06-03,3.1,19.9,144.89999999999998
25.2568,92.3825,1,802.0,1.9523935119001568,3866.16,26.4,41.3,5.0,348.7662556855018,2015-08-19,51.9,144.6,229.8
24.28898101,92.38885624,1,51.0,0.5264912392289816,1957.34,22.9,40.1,5.2,224.48529670391284,2010-06-03,1.4,10.5,96.90000000000002
27.303999,92.407813,1,2115.0,1.803470879039034,3508.72,28.0,20.3,5.2,121.54221129454707,2017-09-30,33.2,59.2,88.6
25.03190213,92.42257695,1,168.0,0.923827378146189,3937.86,24.7,45.3,5.0,4.524698447326216,2018-04-28,0.4,2.4,28.7
25.0318,92.4584,1,102.0,0.9161097762666188,3937.86,23.3,45.3,5.1,3.758650935676144,2015-03-19,0.0,0.0,0.1
22.90813548,92.47207294,1,178.0,1.380471650810944,2155.4800000000005,21.7,32.1,5.5,287.00507805588245,2017-06-09,12.0,50.3,110.9
24.4638,92.4943,1,90.0,0.6151122034753911,2174.04,21.5,43.1,5.0,157.97682905577346,2016-05-18,31.7,70.4,125.2
27.02574287,92.5064008,1,951.0,4.847936125598421,2635.88,21.0,26.2,5.2,16.252748190754403,2016-07-01,30.9,59.8,121.3
24.5308,92.5121,1,67.0,0.1336749478682989,2219.4,20.9,41.0,5.0,164.7996574518953,2016-05-18,31.7,70.4,125.2
27.43389881,92.51480639,1,1890.0,2.45254983680699,2549.38,26.2,17.6,5.1,16.83098821889689,2008-10-29,0.2,88.4,101.30000000000001
27.43389881,92.51480639,1,1890.0,2.45254983680699,2549.38,26.2,17.6,5.1,16.83098821889689,2008-10-29,0.2,88.4,101.30000000000001
27.06709064,92.51611908,1,1016.0,3.213064013181499,2635.88,24.7,25.5,5.2,16.106111807120385,2015-01-01,0.0,0.0,0.0
23.7705,92.5217,1,69.0,1.212170783114802,1576.2,18.1,29.4,5.4,244.7940708964288,2012-11-11,0.0,0.0,32.300000000000004
24.52848466,92.54040606,1,37.0,0.1506186808773393,2219.4,22.3,40.6,5.1,171.2142684951748,2016-05-18,31.7,70.4,125.2
23.7788134,92.54085299,1,318.0,2.658404999231734,1700.1,17.7,26.0,5.2,214.9832742327148,2012-10-11,36.9,50.1,84.1
24.61185813,92.55046219,1,25.0,0.0442782699672539,2416.32,21.2,41.0,5.1,32.08541153526619,2015-02-19,0.7,0.7,2.6
24.6108,92.562,1,27.0,0.1421409385526633,2460.9,21.1,40.5,5.1,179.2881504970237,2015-02-19,0.7,0.7,2.6
24.49649775,92.58903387,1,25.0,0.18689319345953,2263.6799999999994,22.2,41.0,5.5,156.3949312063207,2016-05-19,9.4,71.8,130.6
23.83291945,92.63125938,1,417.0,2.6634360420069245,1628.98,23.1,25.2,5.4,234.3284049088857,2017-08-26,26.5,56.5,121.3
27.0136,92.6351,1,231.0,2.493141566552943,2476.82,20.3,37.7,5.4,36.87152395076214,2016-07-01,25.6,70.7,104.2
27.01145644,92.64204045,1,213.0,2.483069269643076,2476.82,18.9,33.4,5.2,36.43951868935642,2017-07-01,,,
27.00015991,92.64998326,1,166.0,2.462150611911647,2476.82,19.1,35.4,5.2,36.73478244618264,2016-07-01,25.6,70.7,104.2
24.02940241,92.66984764,1,845.0,0.4756173833778496,1695.62,23.6,28.5,5.2,347.3152103338615,2012-10-11,25.7,48.8,86.8
24.042,92.6724,1,815.0,0.5408678480704687,1695.62,0.0,0.0,5.2,345.1548695171577,2015-08-27,6.8,24.1,49.89999999999999
24.0135808,92.67420963,1,648.0,0.3320403734103144,1695.62,23.3,32.6,5.2,323.4449399762961,2017-04-25,,,
24.2315,92.6755,1,680.0,1.4165044816760168,1799.5400000000002,0.0,0.0,5.2,220.10755040732263,2013-05-07,47.1,79.19999999999999,96.3
24.1293,92.6921,1,825.0,0.91102229715018,1902.02,22.7,29.7,5.2,171.01414205441188,2007-09-29,16.7,32.8,43.9
24.96518283,92.69340028,1,24.0,0.2969695538074791,3175.2,23.1,46.3,5.0,339.86962967774656,2006-06-12,45.9,197.5,225.3
23.7527,92.694,1,793.0,3.3552238661808347,1625.5,22.8,25.0,5.3,90.06604126838442,2010-09-16,13.0,40.0,71.30000000000001
25.61919207,92.7094701,1,585.0,1.057323368119157,1644.28,28.2,30.8,5.2,117.52056000079205,2017-04-29,,,
23.73504471,92.71060943,1,977.0,2.240333956215277,1625.5,0.0,0.0,5.3,226.330944204146,2010-09-13,14.2,23.6,51.19999999999999
23.74182634,92.7141905,1,929.0,7.163441924294852,1363.4,0.0,0.0,5.3,89.2029687425071,2010-09-13,14.2,23.6,51.19999999999999
23.7365,92.7146,1,1010.0,3.1056966445137086,1363.4,0.0,0.0,5.3,120.17645384966572,2010-08-06,17.2,69.0,121.5
23.72988966,92.71495623,1,946.0,1.807208801829132,1363.4,0.0,0.0,5.3,189.8327922108553,2010-09-13,14.2,23.6,51.19999999999999
23.73941422,92.71505961,1,1068.0,9.593062838722425,1363.4,0.0,0.0,5.3,145.2825109762756,2017-06-01,8.2,85.8,136.7
23.7281,92.7175,1,1080.0,2.231980917800873,1363.4,0.0,0.0,5.3,90.31248368630612,2013-05-11,6.4,21.6,79.40000000000002
23.725943,92.7178,1,1062.0,2.161020323832651,1363.4,0.0,0.0,5.3,76.31299225906866,2016-09-17,19.7,43.2,83.4
23.7313,92.7187,1,1039.0,7.4454660581652625,1363.4,0.0,0.0,5.3,127.19564812607184,2015-09-14,10.7,31.2,53.7
23.7348,92.7187,1,1043.0,13.154207575401744,1363.4,0.0,0.0,5.3,113.21887540297024,2015-09-14,10.7,31.2,53.7
23.73478778,92.72124394,1,972.0,13.754949591772974,1363.4,0.0,0.0,5.3,113.29989477197114,2009-10-05,28.3,87.2,94.3
22.97431823,92.72197716,1,386.0,1.1092525808101603,2126.08,23.8,38.0,5.3,278.81842189469273,2017-06-14,35.5,377.6,486.6
23.73719685,92.72342008,1,860.0,4.671625204289758,1363.4,0.0,0.0,5.3,115.45231248103232,2009-10-06,18.9,64.5,107.7
23.73719685,92.72342008,1,860.0,4.671625204289758,1363.4,0.0,0.0,5.3,115.45231248103232,2009-10-06,18.9,64.5,107.7
23.73719685,92.72342008,1,860.0,4.671625204289758,1363.4,0.0,0.0,5.3,115.45231248103232,2009-10-06,18.9,64.5,107.7
23.73719685,92.72342008,1,860.0,4.671625204289758,1363.4,0.0,0.0,5.3,115.45231248103232,2009-10-06,18.9,64.5,107.7
24.5202,92.7239,1,39.0,0.2922669876350374,2139.34,20.5,41.4,5.1,197.3215013499544,2016-05-18,28.0,56.5,109.5
24.5204,92.7264,1,40.0,0.2932949276254392,2139.34,20.2,40.1,5.1,197.668004809384,2016-05-18,28.0,56.5,109.5
23.7269,92.7265,1,898.0,21.90345295823397,1363.4,0.0,0.0,5.3,87.03566686120843,2015-08-27,4.1,21.9,47.7
24.52029991,92.72826503,1,42.0,0.2808060617787807,2139.34,19.6,39.7,5.1,197.8023236474349,2007-09-16,8.0,38.2,74.2
24.52029991,92.72826503,1,42.0,0.2808060617787807,2139.34,19.6,39.7,5.1,197.8023236474349,2007-09-16,8.0,38.2,74.2
23.7131,92.7362,1,879.0,3.134034305577649,1363.4,23.1,25.0,5.3,111.08058902278748,2015-06-19,8.6,18.2,54.7
23.74253,92.73868,1,967.0,3.620955566847928,1363.4,0.0,0.0,5.4,358.14237897868674,2021-06-12,5.4,52.6,97.8
23.75406693,92.74128531,1,994.0,5.760933452791047,1363.4,23.1,23.1,5.4,356.02463777400425,2010-09-13,14.2,23.6,51.19999999999999
23.7327,92.7463,1,846.0,1.050936166771877,1363.4,25.3,23.7,5.3,2.6667979918464653,2014-07-14,19.1,92.1,132.7
23.73354779,92.74744512,1,876.0,2.908113958902605,1363.4,0.0,0.0,5.3,7.560340080666663,2017-06-10,15.4,57.99999999999999,129.8
23.73672831,92.7516868,1,822.0,2.566570523676916,1363.4,24.9,23.7,5.4,348.8144557157592,2018-05-12,3.1,11.8,30.300000000000004
22.87370331,92.7581259,1,1017.0,1.0073255185772327,1933.04,24.6,34.7,5.3,278.1885166778763,2018-06-05,21.5,66.2,100.0
26.96437841,92.78260587,1,147.0,0.990510990771226,2728.78,20.3,40.2,5.2,23.808372443277,2017-06-18,5.3,138.9,235.9
23.3572,92.7878,1,1372.0,1.1836975102848402,1924.54,28.6,28.2,5.2,218.89822781983293,2015-08-26,7.6,21.8,81.5
27.7,92.8,1,2477.0,4.11226826598442,4253.660000000001,23.6,31.7,5.2,22.32082465875243,2009-08-12,152.8,257.3,312.6
25.0477,92.801,1,184.0,1.7899988097727384,3013.7,24.8,34.3,4.9,283.165975982802,2010-07-25,9.3,33.7,83.30000000000001
25.0633,92.8025,1,91.0,1.6916580095509823,3013.7,21.8,33.5,5.2,285.5916600182877,2010-06-16,12.2,65.0,111.7
22.148327,92.80921064,1,516.0,1.9860471161944424,1857.34,0.0,0.0,5.4,304.96024336494696,1956-01-01,0.0,0.1,0.1
23.4495,92.8112,1,867.0,1.5049658749727903,1834.16,25.5,26.6,5.3,131.8249378481134,2015-08-28,1.3,16.5,45.3
24.768609,92.821182,1,24.0,0.1008882346450478,2609.42,21.7,39.7,5.2,76.31784942246344,2016-09-01,24.9,46.7,87.5
23.5705445,92.82885714,1,812.0,1.4305455588112763,1552.4399999999998,22.1,21.3,5.3,225.57466128619075,2017-06-10,21.8,49.8,124.4
26.35735036,92.82954074,1,60.0,0.4639639864883274,2338.36,17.1,31.8,5.6,220.3414128838665,2004-07-15,19.6,52.4,225.5
26.35735036,92.82954074,1,60.0,0.4639639864883274,2338.36,17.1,31.8,5.6,220.3414128838665,2004-07-15,19.6,52.4,225.5
23.61045606,92.83182797,1,546.0,1.812978048649387,1508.9,23.1,21.9,5.3,216.4299044603321,2016-09-17,14.9,42.9,77.0
25.2946,92.8339,1,872.0,2.06313656065444,1807.42,24.6,35.1,5.2,13.156024799510137,2007-08-26,77.9,136.9,166.70000000000002
23.30680933,92.83619313,1,1166.0,1.81997498877614,1907.44,23.7,29.5,5.4,163.36248857994246,2004-07-29,13.6,30.0,75.69999999999999
24.9849,92.8411,1,252.0,0.4064177929670639,3013.7,22.6,34.3,5.0,311.1011624149612,2008-05-20,18.9,64.9,77.8
22.7176,92.8416,1,761.0,1.5991914026676015,1989.86,23.2,35.7,5.4,284.791899067636,2010-09-13,19.6,43.400000000000006,74.6
25.118398,92.853913,1,183.0,2.1326475221593943,2861.98,24.2,33.7,5.0,279.5338066065773,2017-04-04,,,
23.33501164,92.85410625,1,854.0,2.0344627867116425,1924.54,23.7,27.6,5.3,161.32502265560447,2017-06-12,148.5,199.3,253.9
25.0888,92.8551,1,244.0,1.7181698232177112,2799.5,24.1,37.5,5.0,296.4737354814112,2011-05-24,17.3,106.4,216.2
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467,2008-05-19,26.9,50.7,61.7
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467,2008-05-19,26.9,50.7,61.7
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467,2008-05-19,26.9,50.7,61.7
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467,2008-05-19,26.9,50.7,61.7
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467,2008-05-19,26.9,50.7,61.7
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467,2008-05-19,26.9,50.7,61.7
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467,2008-05-19,26.9,50.7,61.7
25.1175,92.8573,1,158.0,2.130382133759226,2861.98,24.0,34.4,5.1,279.63132622986075,2012-06-03,154.4,293.0,335.8
26.04494724,92.86237717,1,64.0,0.4032163255732716,2024.74,24.3,31.0,5.6,22.828518017459032,2010-08-09,1.9,6.5,83.7
23.69461107,92.87641207,1,575.0,1.2672495857320114,1498.62,24.1,17.7,5.3,120.76133877513348,2017-06-28,14.0,40.9,60.99999999999999
23.83655634,92.88807365,1,426.0,2.8717660334514368,1630.46,27.2,17.3,5.3,330.9089280132958,2005-08-01,21.8,40.900000000000006,110.7
23.83655634,92.88807365,1,426.0,2.8717660334514368,1630.46,27.2,17.3,5.3,330.9089280132958,2005-08-01,21.8,40.900000000000006,110.7
23.83655634,92.88807365,1,426.0,2.8717660334514368,1630.46,27.2,17.3,5.3,330.9089280132958,2005-08-01,21.8,40.900000000000006,110.7
23.83655634,92.88807365,1,426.0,2.8717660334514368,1630.46,27.2,17.3,5.3,330.9089280132958,2005-08-01,21.8,40.900000000000006,110.7
22.533,92.899,1,793.0,1.4487315270056536,2088.1800000000003,0.0,0.0,5.5,290.06459366558266,2007-07-30,0.8,4.3,43.6
27.2743,92.9064,1,695.0,2.2811675701488205,2793.1,19.6,29.4,5.2,96.3273005491318,2011-07-16,12.4,126.0,185.0
23.66555038,92.92747832,1,684.0,1.3259836068251178,1652.02,26.9,19.3,5.4,190.70614169396896,2012-07-21,12.8,47.8,75.0
23.591,92.9296,1,801.0,1.1900115898865484,1622.32,28.1,18.1,5.3,191.01338065018987,2010-09-13,15.4,34.2,73.60000000000001
25.15246863,92.94670614,1,977.0,2.560513474629419,2049.84,24.3,31.7,4.8,346.1059301339414,2017-06-04,123.6,211.1,531.3
27.51135213,92.94770476,1,507.0,2.670936281956429,3018.66,19.5,29.6,5.2,22.91371333733076,2017-04-04,,,
22.479,92.967,1,472.0,1.4823325669952974,2052.74,23.5,32.5,5.5,297.0948757192215,2007-07-30,0.8,4.3,43.6
24.17638911,92.97979352,1,447.0,0.7409003402140351,1759.1600000000003,23.3,23.1,5.2,246.29995815384527,2010-08-12,16.5,40.4,69.3
25.5242,92.9914,1,147.0,0.1621368042313199,1333.34,23.2,28.6,5.1,234.45880316916367,2010-10-09,44.6,125.19999999999999,149.2
24.7979,92.9974,1,24.0,0.2086374261375194,2639.3,20.0,38.8,5.5,194.3861296369794,2015-07-22,37.5,140.6,366.7
26.5836,93.0038,1,68.0,0.2917448852962962,3281.48,16.6,32.8,5.5,198.97102296504133,2011-07-24,8.9,57.5,193.20000000000005
25.1796,93.0083,1,696.0,1.3832777425722087,1556.88,21.6,30.2,5.2,134.92795117306798,2010-10-09,57.9,129.7,148.5
25.1775,93.0123,1,646.0,1.3782148550988187,1556.88,22.0,29.8,5.2,133.68593474233614,2012-06-03,183.9,276.3,330.8
25.16270441,93.01486436,1,656.0,1.4355721149763778,1556.88,0.0,0.0,5.2,136.00855193521528,2012-06-26,30.6,113.4,173.29999999999998
27.4888,93.0153,1,524.0,1.350895083489256,3018.66,19.6,28.6,5.1,351.75810513127715,2011-08-15,86.2,130.5,188.6
23.6866,93.017,1,612.0,0.8587361349891746,1571.6,26.6,17.4,5.4,294.3198121000212,2015-08-27,13.4,35.9,72.80000000000001
23.65637182,93.02746602,1,531.0,1.3377189970459458,1571.6,23.1,20.9,5.4,206.47822039607863,2017-06-17,3.4,22.3,219.00000000000003
25.1553,93.028,1,565.0,1.5756585094704365,1556.88,26.9,26.2,5.2,142.81175480347463,2010-04-01,15.3,96.8,137.6
27.2939969,93.03203401,1,1185.0,2.6770153666861063,2232.8,21.7,27.2,5.1,266.33517464429883,2015-07-15,88.3,149.8,212.60000000000002
27.36,93.0385,1,404.0,2.987084589169738,2649.08,16.2,28.3,5.5,263.1297370564536,2015-07-15,88.3,149.8,212.60000000000002
25.132228,93.04681,1,716.0,1.4129677443830837,1975.74,23.2,33.6,5.2,155.61674132877306,2017-04-04,,,
23.8447,93.0514,1,1053.0,0.9151132974890788,1526.86,31.9,16.4,5.3,277.33393523079974,2015-08-26,15.3,32.7,88.7
27.8837,93.0515,1,1679.0,2.7105133489148288,6321.62,19.8,28.1,5.3,23.43580303290429,2013-08-01,17.7,31.9,114.3
