latitude,longitude,landslide,elevation,slope,annual_rainfall,soil_clay,soil_sand,soil_ph,aspect
24.58041329,92.37948378,1,45.0,0.0461823762034352,2337.2200000000003,21.5,43.7,5.2,223.5478170461072
24.58041329,92.37948378,1,45.0,0.0461823762034352,2337.2200000000003,21.5,43.7,5.2,223.5478170461072
25.36854569,92.37962345,1,1162.0,1.3735978828915298,3241.0999999999995,19.4,37.3,5.4,2.584415918348782
25.1416,92.3807,1,172.0,2.0961456900355744,3833.52,26.0,41.8,4.9,338.4569701206396
24.6005,92.3814,1,70.0,0.0774047304626578,2337.2200000000003,22.7,45.4,5.0,208.82464241107334
25.2568,92.3825,1,802.0,1.9523935119001568,3866.16,26.4,41.3,5.0,348.7662556855018
24.28898101,92.38885624,1,51.0,0.5264912392289816,1957.34,22.9,40.1,5.2,224.48529670391284
27.303999,92.407813,1,2115.0,1.803470879039034,3508.72,28.0,20.3,5.2,121.54221129454709
25.03190213,92.42257695,1,168.0,0.923827378146189,3937.86,24.7,45.3,5.0,4.524698447326216
25.0318,92.4584,1,102.0,0.9161097762666188,3937.86,23.3,45.3,5.1,3.758650935676144
22.90813548,92.47207294,1,178.0,1.380471650810944,2155.4800000000005,21.7,32.1,5.5,287.00507805588245
24.4638,92.4943,1,90.0,0.6151122034753911,2174.04,21.5,43.1,5.0,157.97682905577346
27.02574287,92.5064008,1,951.0,4.847936125598421,2635.88,21.0,26.2,5.2,16.252748190754403
24.5308,92.5121,1,67.0,0.1336749478682989,2219.4,20.9,41.0,5.0,164.7996574518953
27.43389881,92.51480639,1,1890.0,2.45254983680699,2549.38,26.2,17.6,5.1,16.83098821889689
27.43389881,92.51480639,1,1890.0,2.45254983680699,2549.38,26.2,17.6,5.1,16.83098821889689
27.06709064,92.51611908,1,1016.0,3.213064013181499,2635.88,24.7,25.5,5.2,16.106111807120385
23.7705,92.5217,1,69.0,1.212170783114802,1576.2,18.1,29.4,5.4,244.79407089642876
24.52848466,92.54040606,1,37.0,0.1506186808773393,2219.4,22.3,40.6,5.1,171.2142684951748
23.7788134,92.54085299,1,318.0,2.658404999231734,1700.1,17.7,26.0,5.2,214.9832742327148
24.61185813,92.55046219,1,25.0,0.0442782699672539,2416.32,21.2,41.0,5.1,32.08541153526619
24.6108,92.562,1,27.0,0.1421409385526633,2460.9,21.1,40.5,5.1,179.2881504970237
24.49649775,92.58903387,1,25.0,0.18689319345953,2263.6799999999994,22.2,41.0,5.5,156.39493120632073
23.83291945,92.63125938,1,417.0,2.6634360420069245,1628.98,23.1,25.2,5.4,234.32840490888566
27.0136,92.6351,1,231.0,2.493141566552943,2476.82,20.3,37.7,5.4,36.87152395076214
27.01145644,92.64204045,1,213.0,2.483069269643076,2476.82,18.9,33.4,5.2,36.43951868935642
27.00015991,92.64998326,1,166.0,2.462150611911647,2476.82,19.1,35.4,5.2,36.734782446182635
24.02940241,92.66984764,1,845.0,0.4756173833778496,1695.62,23.6,28.5,5.2,347.3152103338615
24.042,92.6724,1,815.0,0.5408678480704687,1695.62,0.0,0.0,5.2,345.15486951715775
24.0135808,92.67420963,1,648.0,0.3320403734103144,1695.62,23.3,32.6,5.2,323.4449399762961
24.2315,92.6755,1,680.0,1.4165044816760168,1799.5400000000002,0.0,0.0,5.2,220.10755040732263
24.1293,92.6921,1,825.0,0.91102229715018,1902.02,22.7,29.7,5.2,171.01414205441188
24.96518283,92.69340028,1,24.0,0.2969695538074791,3175.2,23.1,46.3,5.0,339.86962967774656
23.7527,92.694,1,793.0,3.3552238661808347,1625.5,22.8,25.0,5.3,90.06604126838442
25.61919207,92.7094701,1,585.0,1.057323368119157,1644.28,28.2,30.8,5.2,117.52056000079205
23.73504471,92.71060943,1,977.0,2.240333956215277,1625.5,0.0,0.0,5.3,226.33094420414594
23.74182634,92.7141905,1,929.0,7.163441924294852,1363.4,0.0,0.0,5.3,89.2029687425071
23.7365,92.7146,1,1010.0,3.1056966445137086,1363.4,0.0,0.0,5.3,120.17645384966573
23.72988966,92.71495623,1,946.0,1.807208801829132,1363.4,0.0,0.0,5.3,189.8327922108553
23.73941422,92.71505961,1,1068.0,9.593062838722425,1363.4,0.0,0.0,5.3,145.2825109762756
23.7281,92.7175,1,1080.0,2.231980917800873,1363.4,0.0,0.0,5.3,90.31248368630611
23.725943,92.7178,1,1062.0,2.161020323832651,1363.4,0.0,0.0,5.3,76.31299225906866
23.7313,92.7187,1,1039.0,7.4454660581652625,1363.4,0.0,0.0,5.3,127.19564812607183
23.7348,92.7187,1,1043.0,13.154207575401744,1363.4,0.0,0.0,5.3,113.21887540297024
23.73478778,92.72124394,1,972.0,13.754949591772974,1363.4,0.0,0.0,5.3,113.29989477197114
22.97431823,92.72197716,1,386.0,1.1092525808101603,2126.08,23.8,38.0,5.3,278.81842189469273
23.73719685,92.72342008,1,860.0,4.671625204289758,1363.4,0.0,0.0,5.3,115.45231248103232
23.73719685,92.72342008,1,860.0,4.671625204289758,1363.4,0.0,0.0,5.3,115.45231248103232
23.73719685,92.72342008,1,860.0,4.671625204289758,1363.4,0.0,0.0,5.3,115.45231248103232
23.73719685,92.72342008,1,860.0,4.671625204289758,1363.4,0.0,0.0,5.3,115.45231248103232
24.5202,92.7239,1,39.0,0.2922669876350374,2139.34,20.5,41.4,5.1,197.3215013499544
24.5204,92.7264,1,40.0,0.2932949276254392,2139.34,20.2,40.1,5.1,197.66800480938394
23.7269,92.7265,1,898.0,21.90345295823397,1363.4,0.0,0.0,5.3,87.03566686120843
24.52029991,92.72826503,1,42.0,0.2808060617787807,2139.34,19.6,39.7,5.1,197.80232364743486
24.52029991,92.72826503,1,42.0,0.2808060617787807,2139.34,19.6,39.7,5.1,197.80232364743486
23.7131,92.7362,1,879.0,3.134034305577649,1363.4,23.1,25.0,5.3,111.08058902278748
23.74253,92.73868,1,967.0,3.620955566847928,1363.4,0.0,0.0,5.4,358.14237897868674
23.75406693,92.74128531,1,994.0,5.760933452791047,1363.4,23.1,23.1,5.4,356.02463777400425
23.7327,92.7463,1,846.0,1.050936166771877,1363.4,25.3,23.7,5.3,2.6667979918464653
23.73354779,92.74744512,1,876.0,2.908113958902605,1363.4,0.0,0.0,5.3,7.560340080666663
23.73672831,92.7516868,1,822.0,2.566570523676916,1363.4,24.9,23.7,5.4,348.8144557157592
22.87370331,92.7581259,1,1017.0,1.0073255185772327,1933.04,24.6,34.7,5.3,278.1885166778763
26.96437841,92.78260587,1,147.0,0.990510990771226,2728.78,20.3,40.2,5.2,23.808372443276994
23.3572,92.7878,1,1372.0,1.1836975102848402,1924.54,28.6,28.2,5.2,218.89822781983295
27.7,92.8,1,2477.0,4.11226826598442,4253.660000000001,23.6,31.7,5.2,22.32082465875243
25.0477,92.801,1,184.0,1.7899988097727384,3013.7,24.8,34.3,4.9,283.16597598280197
25.0633,92.8025,1,91.0,1.6916580095509823,3013.7,21.8,33.5,5.2,285.5916600182877
22.148327,92.80921064,1,516.0,1.9860471161944424,1857.34,0.0,0.0,5.4,304.96024336494696
23.4495,92.8112,1,867.0,1.5049658749727903,1834.16,25.5,26.6,5.3,131.8249378481134
24.768609,92.821182,1,24.0,0.1008882346450478,2609.42,21.7,39.7,5.2,76.31784942246344
23.5705445,92.82885714,1,812.0,1.4305455588112763,1552.4399999999998,22.1,21.3,5.3,225.57466128619075
26.35735036,92.82954074,1,60.0,0.4639639864883274,2338.36,17.1,31.8,5.6,220.3414128838665
26.35735036,92.82954074,1,60.0,0.4639639864883274,2338.36,17.1,31.8,5.6,220.3414128838665
23.61045606,92.83182797,1,546.0,1.812978048649387,1508.9,23.1,21.9,5.3,216.4299044603321
25.2946,92.8339,1,872.0,2.06313656065444,1807.42,24.6,35.1,5.2,13.156024799510135
23.30680933,92.83619313,1,1166.0,1.81997498877614,1907.44,23.7,29.5,5.4,163.36248857994246
24.9849,92.8411,1,252.0,0.4064177929670639,3013.7,22.6,34.3,5.0,311.1011624149612
22.7176,92.8416,1,761.0,1.5991914026676015,1989.86,23.2,35.7,5.4,284.791899067636
25.118398,92.853913,1,183.0,2.1326475221593943,2861.98,24.2,33.7,5.0,279.5338066065773
23.33501164,92.85410625,1,854.0,2.0344627867116425,1924.54,23.7,27.6,5.3,161.32502265560447
25.0888,92.8551,1,244.0,1.7181698232177112,2799.5,24.1,37.5,5.0,296.4737354814112
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467
24.81395989,92.85687296,1,20.0,0.1008882317027339,2645.9800000000005,22.1,42.4,5.3,76.31784933616467
25.1175,92.8573,1,158.0,2.130382133759226,2861.98,24.0,34.4,5.1,279.63132622986075
26.04494724,92.86237717,1,64.0,0.4032163255732716,2024.74,24.3,31.0,5.6,22.828518017459032
23.69461107,92.87641207,1,575.0,1.2672495857320114,1498.62,24.1,17.7,5.3,120.76133877513348
23.83655634,92.88807365,1,426.0,2.8717660334514368,1630.46,27.2,17.3,5.3,330.9089280132958
23.83655634,92.88807365,1,426.0,2.8717660334514368,1630.46,27.2,17.3,5.3,330.9089280132958
23.83655634,92.88807365,1,426.0,2.8717660334514368,1630.46,27.2,17.3,5.3,330.9089280132958
23.83655634,92.88807365,1,426.0,2.8717660334514368,1630.46,27.2,17.3,5.3,330.9089280132958
22.533,92.899,1,793.0,1.4487315270056536,2088.1800000000003,0.0,0.0,5.5,290.06459366558266
27.2743,92.9064,1,695.0,2.2811675701488205,2793.1,19.6,29.4,5.2,96.32730054913179
23.66555038,92.92747832,1,684.0,1.3259836068251178,1652.02,26.9,19.3,5.4,190.70614169396896
23.591,92.9296,1,801.0,1.1900115898865484,1622.32,28.1,18.1,5.3,191.01338065018987
25.15246863,92.94670614,1,977.0,2.560513474629419,2049.84,24.3,31.7,4.8,346.1059301339414
27.51135213,92.94770476,1,507.0,2.670936281956429,3018.66,19.5,29.6,5.2,22.913713337330762
22.479,92.967,1,472.0,1.4823325669952974,2052.74,23.5,32.5,5.5,297.0948757192215
24.17638911,92.97979352,1,447.0,0.7409003402140351,1759.1600000000003,23.3,23.1,5.2,246.29995815384535
25.5242,92.9914,1,147.0,0.1621368042313199,1333.34,23.2,28.6,5.1,234.45880316916367
24.7979,92.9974,1,24.0,0.2086374261375194,2639.3,20.0,38.8,5.5,194.3861296369794
26.5836,93.0038,1,68.0,0.2917448852962962,3281.48,16.6,32.8,5.5,198.97102296504133
25.1796,93.0083,1,696.0,1.3832777425722087,1556.88,21.6,30.2,5.2,134.92795117306798
25.1775,93.0123,1,646.0,1.3782148550988187,1556.88,22.0,29.8,5.2,133.68593474233614
25.16270441,93.01486436,1,656.0,1.4355721149763778,1556.88,0.0,0.0,5.2,136.00855193521528
27.4888,93.0153,1,524.0,1.350895083489256,3018.66,19.6,28.6,5.1,351.75810513127715
23.6866,93.017,1,612.0,0.8587361349891746,1571.6,26.6,17.4,5.4,294.3198121000212
23.65637182,93.02746602,1,531.0,1.3377189970459458,1571.6,23.1,20.9,5.4,206.47822039607863
25.1553,93.028,1,565.0,1.5756585094704365,1556.88,26.9,26.2,5.2,142.81175480347463
27.2939969,93.03203401,1,1185.0,2.6770153666861063,2232.8,21.7,27.2,5.1,266.33517464429883
27.36,93.0385,1,404.0,2.987084589169738,2649.08,16.2,28.3,5.5,263.12973705645356
25.132228,93.04681,1,716.0,1.4129677443830837,1975.74,23.2,33.6,5.2,155.61674132877306
23.8447,93.0514,1,1053.0,0.9151132974890788,1526.86,31.9,16.4,5.3,277.33393523079974
27.8837,93.0515,1,1679.0,2.7105133489148288,6321.62,19.8,28.1,5.3,23.43580303290429
23.3439,93.0748,1,1376.0,1.850260453700573,1400.38,27.4,24.9,5.4,183.6723720013335
24.808,93.117,1,38.0,0.2005551260477742,2536.6,20.2,34.3,5.2,206.62898415167376
25.181453,93.118105,1,593.0,1.5729277602873606,1597.56,26.7,23.0,5.2,187.04293505394597
25.1718,93.123,1,693.0,1.366199630248376,1597.56,27.2,26.8,5.2,183.2913419094192
24.3069,93.125,1,719.0,1.1934649800178134,1916.14,27.0,19.4,5.3,246.6663576969486
25.3056,93.1265,1,285.0,1.324881112437626,1321.38,27.2,26.6,5.2,171.0850692383665
26.56636244,93.13195098,1,77.0,0.3358697563860055,2985.96,21.4,36.4,5.2,187.43772409722771
25.19640994,93.13430585,1,546.0,1.4052901377971174,1403.9399999999998,27.3,23.9,5.4,188.61656216073433
25.481623,93.141692,1,160.0,0.3376436999532142,1430.48,22.7,28.1,5.4,242.05855840224652
26.06838073,93.14761961,1,90.0,0.5402115558189585,1366.74,17.9,33.3,5.7,304.19834575010157
25.4749,93.1477,1,152.0,0.3784615780206236,1795.44,21.0,28.5,5.3,246.77748682295413
24.32420539,93.15020652,1,565.0,1.163602464190734,2512.51,26.7,22.5,5.2,245.3185967988651
25.5215,93.1645,1,279.0,0.3369268075722836,1795.44,26.1,28.7,5.1,277.3121081881778
25.2269,93.1658,1,396.0,1.31849386521851,2378.52,26.9,25.3,5.2,180.18063862584296
25.195355,93.172758,1,645.0,1.7399302318425798,2378.52,27.3,25.0,5.2,201.71079924722443
24.30415689,93.18182448,1,846.0,1.1601686786219845,2512.51,32.9,23.1,5.2,246.08047887840488
24.21988831,93.20266204,1,807.0,1.1877984908308108,2367.18,23.3,25.5,5.4,248.20978660330385
24.27173018,93.28039349,1,1055.0,1.0792737197712314,2512.51,29.1,21.9,5.2,245.32371849090407
28.03804909,93.31778108,1,2348.0,2.1905373320312163,1571.42,22.6,32.8,5.1,332.04161929928125
28.03804909,93.31778108,1,2348.0,2.1905373320312163,1571.42,22.6,32.8,5.1,332.04161929928125
27.85864784,93.3299562,1,2662.0,1.7280122733321366,1571.42,21.7,29.0,5.2,0.6121491094493763
27.8997,93.3497,1,872.0,2.2876001490523383,1571.42,15.9,33.9,5.2,282.2428559094066
25.5125,93.3613,1,320.0,0.5224636200210486,1795.44,27.9,23.3,5.2,240.56470274996605
23.40991836,93.36421745,1,1239.0,0.5279467302247319,2309.2,29.0,21.7,5.5,304.31354075520335
23.55290361,93.37126263,1,1770.0,0.7927219687380977,2309.2,26.8,25.7,5.3,242.16884595065306
25.1019,93.3729,1,1133.0,15.320373284698327,2378.52,28.6,40.8,5.0,305.97096661695326
23.5397,93.3783,1,1582.0,0.9100799198853016,2309.2,29.9,22.5,5.4,250.9436144176735
27.97227071,93.37841167,1,2843.0,2.123963494928594,1571.42,22.1,35.4,5.4,56.33137481642922
27.97227071,93.37841167,1,2843.0,2.123963494928594,1571.42,22.1,35.4,5.4,56.33137481642922
25.0672,93.4093,1,460.0,0.3194764986577645,2378.52,28.9,23.5,5.1,229.80235118189853
24.7679,93.4108,1,483.0,1.8773161017652693,2378.52,22.2,24.3,5.1,91.8388077325991
24.7505,93.4221,1,772.0,0.997883144467804,2378.52,24.5,31.4,5.2,154.0123704735945
24.7459,93.4251,1,769.0,0.9920076539662454,2512.51,24.0,27.9,5.2,151.80342621182308
24.75,93.4333,1,546.0,1.2623669811798846,2378.52,26.1,22.9,5.4,144.19177701791915
24.7625,93.4341,1,681.0,1.1154355605791542,2378.52,23.0,28.0,5.1,149.7438420855816
27.2956128,93.47945113,1,1728.0,4.419109341948977,2493.57,26.8,24.6,5.1,356.362697316071
24.9037,93.487,1,1272.0,11.740128879983978,1726.3,28.9,38.6,4.6,72.05455652076574
24.9926,93.4946,1,1131.0,8.498221112272828,1726.3,0.0,0.0,5.3,15.367127481831005
24.8961,93.4957,1,1049.0,9.210494513153012,1726.3,24.7,33.2,5.0,74.24339658182646
24.938948,93.496837,1,1234.0,13.929194483254577,1726.3,29.0,40.6,4.8,76.93071408356315
24.98793655,93.49870413,1,1199.0,9.70149148754398,1726.3,0.0,0.0,5.3,352.89698547797167
24.9925,93.5,1,1206.0,11.740084380758812,1726.3,27.5,42.1,5.3,344.5518898895227
27.05957271,93.50102778,1,267.0,2.77138021814422,2144.9,20.4,37.5,4.9,61.4959756813999
24.9786,93.5027,1,1295.0,18.600922155739344,1726.3,28.7,37.2,5.1,325.0883363235822
24.7543,93.5039,1,422.0,1.0078611617531468,1726.3,24.7,24.7,5.2,152.56879465849943
24.9829,93.5063,1,1284.0,9.019563462078237,1726.3,28.1,39.2,5.1,355.18018499964035
27.769793,93.50995626,1,796.0,1.2836692530600344,2327.06,19.3,31.6,5.1,117.49969091040862
24.9818,93.5142,1,1238.0,9.218879911362276,1726.3,28.4,36.4,4.8,74.46813159262518
24.82767572,93.51825,1,459.0,3.724658262833194,1726.3,23.5,26.2,5.2,318.57549436629733
24.95138801,93.52811839,1,567.0,7.4340027890512,1726.3,23.6,30.1,5.2,69.78032800798206
24.95138801,93.52811839,1,567.0,7.4340027890512,1726.3,23.6,30.1,5.2,69.78032800798206
24.95138801,93.52811839,1,567.0,7.4340027890512,1726.3,23.6,30.1,5.2,69.78032800798206
24.7016,93.5291,1,664.0,0.7196837509538975,1769.55,24.0,29.7,5.1,108.6185265455203
27.05880384,93.54136779,1,493.0,0.4849162124545879,2144.9,21.3,35.5,4.8,90.67852253819586
27.05909317,93.54235868,1,495.0,0.4858870557961093,2144.9,21.3,35.5,4.8,91.14664374249776
24.8142,93.5444,1,562.0,1.2911943325795556,1726.3,23.2,26.9,5.2,292.05345620881195
24.9667,93.55,1,585.0,8.498221112251803,1726.3,23.7,31.6,5.1,15.36712748218929
27.27460429,93.58822996,1,1650.0,3.265751702823283,2493.57,29.2,24.7,5.1,78.23886110950701
27.27460429,93.58822996,1,1650.0,3.265751702823283,2493.57,29.2,24.7,5.1,78.23886110950701
27.27460429,93.58822996,1,1650.0,3.265751702823283,2493.57,29.2,24.7,5.1,78.23886110950701
27.27460429,93.58822996,1,1650.0,3.265751702823283,2493.57,29.2,24.7,5.1,78.23886110950701
27.27460429,93.58822996,1,1650.0,3.265751702823283,2493.57,29.2,24.7,5.1,78.23886110950701
27.27460429,93.58822996,1,1650.0,3.265751702823283,2493.57,29.2,24.7,5.1,78.23886110950701
27.27460429,93.58822996,1,1650.0,3.265751702823283,2493.57,29.2,24.7,5.1,78.23886110950701
24.8286,93.5935,1,777.0,2.3748144278607866,1726.3,24.4,39.3,4.8,237.40319535276518
27.07671517,93.59755441,1,225.0,1.2119058426474114,2144.9,0.0,0.0,5.4,322.2989102274478
27.0844941,93.60505989,1,291.0,1.7740456477929032,2144.9,0.0,0.0,5.4,307.78675741068224
27.09934081,93.60722373,1,282.0,3.6263865853107737,2144.9,19.3,34.6,5.0,261.82381804320937
27.09934081,93.60722373,1,282.0,3.6263865853107737,2144.9,19.3,34.6,5.0,261.82381804320937
27.08168565,93.60815652,1,293.0,1.6528393161463597,2144.9,21.3,35.4,5.4,314.19943103611314
27.0869,93.6086,1,312.0,1.6009342793461163,2144.9,0.0,0.0,5.4,312.09849713489916
27.104022,93.61156568,1,287.0,3.219124325360312,2144.9,20.5,37.6,5.0,266.5661078030415
27.06992579,93.6146564,1,204.0,2.370034797573586,2144.9,19.8,39.4,5.2,288.3119739012174
27.20938411,93.61539279,1,720.0,7.988349933514376,2144.9,19.7,36.9,5.1,5.217655594967027
27.01608306,93.61787466,1,254.0,0.4599164657847835,2144.9,20.6,37.2,5.0,346.6872035367273
27.092916,93.61882043,1,346.0,2.325249863580353,2144.9,0.0,0.0,5.0,299.34575454368166
27.04768643,93.61899644,1,261.0,1.9046689323928312,2144.9,21.2,37.7,4.9,287.5285753465565
24.86388954,93.62191829,1,358.0,4.506956922846507,1726.3,24.7,26.4,5.4,325.3284392245615
24.8029,93.6228,1,1304.0,2.189467006571555,1726.3,27.4,38.3,4.6,293.8227236055284
27.82743132,93.62407259,1,994.0,2.2120825216529982,2327.06,17.6,30.1,5.2,36.08539578544196
27.6802471,93.62592773,1,1060.0,0.8850120167358029,2493.57,21.0,36.1,5.1,212.85475103058874
27.0998,93.6287,1,402.0,0.9794650182274184,2144.9,0.0,0.0,4.8,217.1465822185024
25.55544,93.63981,1,729.0,2.3737432783381704,1583.85,29.2,28.2,5.1,210.88164753118173
27.10350855,93.64513257,1,348.0,1.6603007621636885,2144.9,20.3,41.7,4.8,181.5512748089481
27.1071241,93.65156438,1,290.0,9.428344652829692,2144.9,20.9,43.4,4.9,12.892515002617074
27.10647226,93.65975252,1,234.0,9.348757014062102,2144.9,20.2,45.1,4.8,12.499709099758661
27.14163897,93.66495709,1,986.0,2.754305993666472,2144.9,22.5,40.3,4.9,52.29572173614906
25.1604,93.6795,1,1065.0,1.4160040445158153,1726.3,28.1,35.2,5.0,18.342596589853542
24.84456721,93.6847452,1,1584.0,4.728723807227859,1726.3,29.0,33.9,4.9,176.93196880638584
25.16,93.686,1,1089.0,1.3244516235921764,1726.3,25.7,29.6,5.1,16.686294949295643
27.1032,93.6884,1,149.0,10.808996384683962,2144.9,0.0,0.0,4.8,28.771617756923035
27.1034,93.6885,1,147.0,10.759319273528169,2144.9,0.0,0.0,4.8,28.829612187042244
24.79489226,93.69953963,1,761.0,1.3318800069973622,1726.3,25.1,31.2,5.2,185.57703471516285
24.37169581,93.70684171,1,810.0,0.2701283452458327,1769.55,25.4,28.6,5.5,214.55514660735938
27.12782115,93.71236396,1,134.0,6.203615619387413,2144.9,19.9,42.1,5.4,33.69204334907681
27.12782115,93.71236396,1,134.0,6.203615619387413,2144.9,19.9,42.1,5.4,33.69204334907681
27.125,93.7145,1,132.0,6.079675484733759,2144.9,21.3,42.0,5.4,33.9682399658501
27.224587,93.71612869,1,655.0,3.739675294213584,2144.9,21.2,36.1,4.8,54.48947076211124
24.79591421,93.72386429,1,1007.0,1.0339803547524002,1726.3,25.1,34.8,5.2,173.23300983623255
27.0011,93.7273,1,109.0,0.7218554575327264,2144.9,19.8,44.0,5.3,86.18616680454966
27.1614,93.7525,1,150.0,3.05973058803646,2144.9,21.2,46.5,5.0,40.125350094016824
27.1249,93.7706,1,151.0,0.3526538738986683,2144.9,21.0,49.6,5.1,219.08215164016457
25.80836408,93.79016194,1,196.0,1.2314572462884863,1566.78,0.0,0.0,5.4,250.46017350027904
27.11610665,93.79559574,1,153.0,0.4085956491590276,2144.9,20.6,47.5,5.0,220.97323744543044
27.3034,93.804,1,768.0,3.7032291954348713,2493.57,18.3,38.8,4.9,29.743819845545318
25.7713,93.8067,1,235.0,1.4273464780384786,1566.78,21.7,27.6,5.4,243.7779578349622
27.0987,93.816,1,211.0,0.1138580540278127,2144.9,20.0,45.0,4.8,225.1204388089304
25.7685,93.82005556,1,269.0,1.822763615961972,1566.78,24.0,28.9,5.5,225.16744108667575
24.80693125,93.82176215,1,786.0,0.1289408680510254,1726.3,25.5,32.1,5.5,113.58385848295563
24.9336,93.8275,1,1023.0,2.103917981375968,1726.3,24.8,29.7,5.4,67.4736372847168
27.61790706,93.84196894,1,1656.0,0.6285102883771514,2493.57,23.7,29.8,5.2,174.14209033584189
24.9356,93.8443,1,850.0,1.233416287539796,1726.3,24.6,29.9,5.3,54.77790865132795
25.1555,93.8474,1,1406.0,0.997229694418776,1726.3,29.0,27.1,5.1,345.99225273815193
26.93567947,93.84867836,1,81.0,0.2117444576274421,2144.9,18.6,48.5,5.5,23.625132261233148
26.95147008,93.86686394,1,87.0,0.2129667286511973,2144.9,18.4,48.2,5.2,23.370064999111605
25.5265,93.8673,1,1354.0,2.557380691543615,1583.85,29.8,25.7,5.1,309.71833013889625
27.6438,93.871,1,1682.0,0.6389993347703088,2493.57,24.2,28.2,5.2,171.07992280145027
27.67110703,93.87234807,1,1440.0,0.7015773579193175,2493.57,23.3,29.0,5.1,178.69954398053983
25.5098,93.8794,1,1642.0,2.832423818190448,1583.85,28.1,25.1,5.1,310.2489398729804
24.83507319,93.89896294,1,948.0,0.3082004001259523,1726.3,24.0,31.6,5.2,21.414712285779785
24.837,93.9128,1,813.0,0.3383207870286542,1726.3,23.9,30.9,5.2,358.96421417215424
25.7428,93.9136,1,452.0,3.822616710910797,1583.85,30.7,25.1,5.3,205.37555241021565
24.6869,93.9157,1,772.0,0.0456379757163963,1769.55,0.0,0.0,5.3,306.7252560185307
24.7339,93.9161,1,886.0,0.1881299500034352,1769.55,23.3,34.0,5.3,2.315036269034465
25.06657276,93.9310888,1,985.0,0.8523172655454748,1726.3,27.0,28.8,5.2,342.81080318128966
28.29168432,93.9324665,1,2440.0,2.4715955357682007,1687.79,20.4,26.6,5.6,17.210361430822275
25.77171292,93.93507183,1,871.0,2.9057437694727573,1566.78,31.3,24.9,5.3,233.62476674383691
25.7658,93.9413,1,796.0,2.802432388685895,1566.78,30.4,25.6,5.2,230.77220350535947
25.83762589,93.94633448,1,403.0,2.397764207941373,1566.78,26.4,30.7,5.2,234.2765301000511
24.7992,93.948,1,779.0,0.42183520220546,1726.3,0.0,0.0,5.2,295.33740131236544
24.8063,93.9482,1,783.0,0.4333668184255376,1726.3,0.0,0.0,5.2,297.1492275741865
24.65145617,93.95748186,1,778.0,0.3202049682491058,1769.55,0.0,0.0,5.3,267.33652416885695
25.1333,93.9667,1,1009.0,0.6348323966080348,1726.3,26.7,29.8,5.4,14.910598199648746
25.14429782,93.97198129,1,1038.0,0.6509860533596555,1726.3,26.2,30.5,5.4,13.243357279336124
24.6596,93.9784,1,777.0,0.3674772028749294,1769.55,0.0,0.0,5.3,264.95198145707246
24.004,93.9815,1,1496.0,1.8048657487399824,1551.86,21.5,26.6,5.3,72.6806073942754
25.4538,93.9827,1,1779.0,1.3839789407359595,1583.85,30.8,26.0,5.2,0.7272153699219643
25.5007,93.9854,1,1437.0,4.330942052496028,1583.85,32.3,22.6,5.3,341.9410259922419
25.0604,93.9877,1,1485.0,1.039624825150785,1726.3,24.8,28.8,5.4,339.87976195599265
25.73111942,93.98827528,1,1183.0,2.6088276448583314,1583.85,25.2,25.0,5.2,282.2770295054971
25.73318099,93.99655231,1,973.0,2.6799558875180187,1583.85,28.9,26.1,5.2,284.03021586346847
27.163,94.0,1,95.0,0.9046641683126058,2144.9,21.2,48.3,5.2,35.02664900282434
25.7055,94.0132,1,1478.0,4.176504665453298,1583.85,26.5,22.3,5.2,177.0898716761924
25.03561729,94.0144205,1,873.0,1.0760810712492772,1726.3,30.0,29.9,5.3,287.4928537859287
24.981195,94.018619,1,796.0,0.5862989679913369,1726.3,24.7,34.0,5.4,327.1664601159743
25.26049558,94.01914123,1,1062.0,2.4247142030441555,1583.85,0.0,0.0,5.6,246.31288657508026
25.2745,94.0212,1,1083.0,2.21270180745146,1583.85,24.7,26.8,5.6,249.73063181202428
25.72019272,94.03225673,1,1097.0,1.7121526409764307,1583.85,30.3,23.6,5.2,210.33812201284388
24.1077,94.0396,1,1253.0,2.4814210519967155,1551.86,23.3,31.6,5.4,47.03429198053993
25.705,94.04,1,1029.0,2.820059701924431,1583.85,27.5,27.1,5.3,187.85360314511314
25.20164854,94.04130978,1,1327.0,2.306279556970936,1726.3,25.4,26.8,5.3,247.03782716591522
24.30097079,94.04356075,1,1004.0,0.6310571445499378,1769.55,20.8,36.7,5.3,268.1179083962293
25.318,94.0441,1,1026.0,1.9005115049027137,1583.85,28.8,26.3,5.5,261.7984461738662
25.70223725,94.04619681,1,1016.0,3.1144624770096336,1583.85,30.2,25.3,5.2,186.16154768996506
25.3179,94.0462,1,996.0,1.8628197930305328,1583.85,28.5,26.0,5.3,261.88907149786473
